Call Id,Agent,Date,Month,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating
ID2840,Martha,19-Feb-21,Feb,11:42,Streaming,Y,Y,34,0:03:31,3
ID2841,Jim,19-Feb-21,Feb,11:54,Payment related,Y,N,26,0:00:40,3
ID2842,Jim,19-Feb-21,Feb,11:54,Admin Support,Y,Y,76,0:05:20,3
ID2843,Diane,19-Feb-21,Feb,12:15,Admin Support,N,N,0,0:00:00,0
ID2844,Martha,19-Feb-21,Feb,12:15,Payment related,N,N,0,0:00:00,0
ID2845,Jim,19-Feb-21,Feb,13:29,Technical Support,Y,Y,63,0:03:47,1
ID2846,Stewart,19-Feb-21,Feb,13:29,Admin Support,Y,Y,80,0:04:08,3
ID2847,Jim,19-Feb-21,Feb,13:32,Admin Support,Y,Y,36,0:06:17,1
ID2848,Diane,19-Feb-21,Feb,13:32,Admin Support,Y,Y,22,0:01:55,5
ID2849,Stewart,19-Feb-21,Feb,13:45,Streaming,Y,Y,80,0:04:27,2
ID2850,Jim,19-Feb-21,Feb,13:45,Technical Support,Y,Y,109,0:00:44,1
ID2851,Stewart,19-Feb-21,Feb,14:22,Technical Support,Y,Y,80,0:05:38,3
ID2852,Joe,19-Feb-21,Feb,14:22,Admin Support,Y,Y,108,0:04:47,4
ID2853,Becky,19-Feb-21,Feb,14:26,Contract related,Y,Y,10,0:05:44,4
ID2854,Greg,19-Feb-21,Feb,14:26,Technical Support,N,N,0,0:00:00,0
ID2855,Martha,19-Feb-21,Feb,14:45,Technical Support,Y,Y,115,0:02:38,3
ID2856,Becky,19-Feb-21,Feb,14:45,Admin Support,Y,Y,79,0:04:31,3
ID2857,Stewart,19-Feb-21,Feb,14:52,Admin Support,Y,Y,109,0:00:39,2
ID2858,Jim,19-Feb-21,Feb,14:52,Contract related,Y,Y,12,0:05:15,4
ID2859,Joe,19-Feb-21,Feb,15:02,Streaming,Y,Y,87,0:02:14,3
ID2860,Stewart,19-Feb-21,Feb,15:02,Admin Support,Y,Y,55,0:05:40,3
ID2861,Joe,19-Feb-21,Feb,15:33,Payment related,Y,Y,109,0:05:35,4
ID2862,Becky,19-Feb-21,Feb,15:33,Contract related,N,N,0,0:00:00,0
ID2863,Diane,19-Feb-21,Feb,15:33,Payment related,N,N,0,0:00:00,0
ID2864,Becky,19-Feb-21,Feb,15:33,Payment related,Y,Y,12,0:01:09,4
ID2865,Martha,19-Feb-21,Feb,16:04,Payment related,Y,Y,71,0:02:51,5
ID2866,Dan,19-Feb-21,Feb,16:04,Technical Support,N,N,0,0:00:00,0
ID2867,Stewart,19-Feb-21,Feb,16:26,Streaming,Y,N,104,0:06:29,4
ID2868,Stewart,19-Feb-21,Feb,16:26,Payment related,Y,Y,110,0:01:53,1
ID2869,Martha,19-Feb-21,Feb,17:21,Streaming,Y,Y,108,0:02:44,1
ID2870,Dan,19-Feb-21,Feb,17:21,Technical Support,Y,Y,88,0:00:55,1
ID2871,Stewart,19-Feb-21,Feb,17:29,Contract related,N,N,0,0:00:00,0
ID2872,Joe,19-Feb-21,Feb,17:29,Admin Support,Y,Y,32,0:06:08,1
ID2873,Diane,19-Feb-21,Feb,17:38,Contract related,Y,Y,37,0:06:13,4
ID2874,Greg,19-Feb-21,Feb,17:38,Payment related,Y,Y,58,0:03:25,5
ID2875,Greg,20-Feb-21,Feb,9:24,Contract related,Y,Y,61,0:04:06,4
ID2876,Jim,20-Feb-21,Feb,9:24,Contract related,Y,Y,39,0:01:45,1
ID2877,Joe,20-Feb-21,Feb,9:33,Contract related,Y,Y,39,0:05:41,4
ID2878,Diane,20-Feb-21,Feb,9:33,Streaming,Y,Y,53,0:01:47,5
ID2879,Joe,20-Feb-21,Feb,10:01,Contract related,N,N,0,0:00:00,0
ID2880,Stewart,20-Feb-21,Feb,10:01,Streaming,Y,Y,64,0:05:11,4
ID2881,Joe,20-Feb-21,Feb,10:10,Technical Support,Y,Y,77,0:03:40,3
ID2882,Dan,20-Feb-21,Feb,10:10,Contract related,Y,Y,20,0:00:49,1
ID2883,Martha,20-Feb-21,Feb,10:24,Contract related,N,N,0,0:00:00,0
ID2884,Joe,20-Feb-21,Feb,10:24,Admin Support,N,N,0,0:00:00,0
ID2885,Dan,20-Feb-21,Feb,10:50,Admin Support,Y,Y,26,0:06:13,5
ID2886,Diane,20-Feb-21,Feb,10:50,Technical Support,Y,Y,33,0:04:59,3
ID2887,Jim,20-Feb-21,Feb,11:00,Admin Support,N,N,0,0:00:00,0
ID2888,Becky,20-Feb-21,Feb,11:00,Contract related,Y,Y,122,0:02:08,3
ID2889,Martha,20-Feb-21,Feb,11:11,Contract related,N,N,0,0:00:00,0
ID2890,Martha,20-Feb-21,Feb,11:11,Payment related,Y,Y,75,0:03:46,3
ID2891,Martha,20-Feb-21,Feb,11:21,Admin Support,Y,Y,27,0:01:39,4
ID2892,Diane,20-Feb-21,Feb,11:21,Contract related,Y,Y,37,0:05:48,3
ID2893,Diane,20-Feb-21,Feb,11:34,Admin Support,Y,Y,24,0:02:25,3
ID2894,Becky,20-Feb-21,Feb,11:34,Streaming,Y,Y,70,0:05:22,1
ID2895,Becky,20-Feb-21,Feb,11:41,Technical Support,Y,Y,117,0:01:54,4
ID2896,Diane,20-Feb-21,Feb,11:41,Payment related,Y,Y,15,0:04:37,1
ID2897,Greg,20-Feb-21,Feb,11:54,Streaming,Y,Y,20,0:03:35,3
ID2898,Dan,20-Feb-21,Feb,11:54,Streaming,Y,Y,36,0:04:16,2
ID2899,Diane,20-Feb-21,Feb,12:02,Technical Support,Y,Y,63,0:04:47,1
ID2900,Becky,20-Feb-21,Feb,12:02,Payment related,Y,Y,20,0:06:22,3
ID2901,Dan,20-Feb-21,Feb,12:10,Contract related,Y,N,115,0:05:35,4
ID2902,Joe,20-Feb-21,Feb,12:10,Contract related,N,N,0,0:00:00,0
ID2903,Dan,20-Feb-21,Feb,12:25,Technical Support,Y,Y,95,0:04:58,3
ID2904,Becky,20-Feb-21,Feb,12:25,Payment related,Y,Y,114,0:03:07,4
ID2905,Martha,20-Feb-21,Feb,12:46,Contract related,Y,Y,71,0:02:01,4
ID2906,Stewart,20-Feb-21,Feb,12:46,Payment related,Y,Y,44,0:06:02,1
ID2907,Greg,20-Feb-21,Feb,12:51,Technical Support,N,N,0,0:00:00,0
ID2908,Becky,20-Feb-21,Feb,12:51,Technical Support,N,N,0,0:00:00,0
ID2909,Stewart,20-Feb-21,Feb,13:35,Payment related,Y,Y,24,0:01:54,3
ID2910,Greg,20-Feb-21,Feb,13:35,Streaming,N,N,0,0:00:00,0
ID2911,Dan,20-Feb-21,Feb,13:56,Contract related,Y,Y,70,0:02:59,3
ID2912,Jim,20-Feb-21,Feb,13:56,Streaming,N,N,0,0:00:00,0
ID2913,Dan,20-Feb-21,Feb,14:13,Admin Support,Y,Y,33,0:00:40,1
ID2914,Diane,20-Feb-21,Feb,14:13,Contract related,N,N,0,0:00:00,0
ID2915,Greg,20-Feb-21,Feb,14:28,Admin Support,Y,N,15,0:05:32,1
ID2916,Joe,20-Feb-21,Feb,14:28,Streaming,Y,Y,103,0:04:56,4
ID2917,Martha,20-Feb-21,Feb,15:07,Contract related,Y,Y,61,0:05:50,5
ID2918,Greg,20-Feb-21,Feb,15:07,Admin Support,N,N,0,0:00:00,0
ID2919,Greg,20-Feb-21,Feb,15:11,Contract related,Y,Y,32,0:01:25,4
ID2920,Dan,20-Feb-21,Feb,15:11,Admin Support,Y,Y,33,0:01:42,4
ID2921,Becky,20-Feb-21,Feb,15:12,Payment related,Y,Y,30,0:05:50,3
ID2922,Stewart,20-Feb-21,Feb,15:12,Streaming,Y,Y,36,0:05:26,4
ID2923,Dan,20-Feb-21,Feb,15:21,Technical Support,Y,Y,16,0:04:20,4
ID2924,Stewart,20-Feb-21,Feb,15:21,Technical Support,Y,Y,60,0:04:27,3
ID2925,Stewart,20-Feb-21,Feb,15:53,Technical Support,N,N,0,0:00:00,0
ID2926,Stewart,20-Feb-21,Feb,15:53,Contract related,Y,Y,42,0:04:56,4
ID2927,Dan,20-Feb-21,Feb,16:00,Contract related,Y,Y,58,0:05:41,1
ID2928,Greg,20-Feb-21,Feb,16:00,Payment related,Y,N,44,0:02:18,1
ID2929,Martha,20-Feb-21,Feb,16:10,Streaming,Y,N,72,0:02:33,1
ID2930,Stewart,20-Feb-21,Feb,16:10,Streaming,Y,Y,13,0:03:57,4
ID2931,Jim,20-Feb-21,Feb,16:14,Streaming,Y,Y,113,0:03:31,4
ID2932,Joe,20-Feb-21,Feb,16:14,Streaming,N,N,0,0:00:00,0
ID2933,Greg,20-Feb-21,Feb,16:16,Contract related,Y,Y,51,0:06:30,4
ID2934,Greg,20-Feb-21,Feb,16:16,Contract related,Y,N,85,0:05:14,1
ID2935,Stewart,20-Feb-21,Feb,16:32,Payment related,Y,N,27,0:06:24,4
ID2936,Dan,20-Feb-21,Feb,16:32,Contract related,Y,Y,75,0:03:25,3
ID2937,Jim,20-Feb-21,Feb,16:52,Contract related,Y,Y,63,0:05:33,2
ID2938,Dan,20-Feb-21,Feb,16:52,Admin Support,N,N,0,0:00:00,0
ID2939,Diane,20-Feb-21,Feb,17:25,Payment related,Y,Y,22,0:00:51,3
ID2940,Becky,20-Feb-21,Feb,17:25,Contract related,N,N,0,0:00:00,0
ID2941,Stewart,20-Feb-21,Feb,17:57,Admin Support,Y,N,106,0:03:45,3
ID2942,Greg,20-Feb-21,Feb,17:57,Streaming,Y,Y,86,0:02:40,4
ID2943,Stewart,21-Feb-21,Feb,9:57,Contract related,Y,Y,55,0:06:04,3
ID2944,Martha,21-Feb-21,Feb,9:57,Admin Support,Y,Y,74,0:06:46,2
ID2945,Stewart,21-Feb-21,Feb,10:12,Admin Support,Y,Y,53,0:06:20,5
ID2946,Joe,21-Feb-21,Feb,10:12,Technical Support,Y,Y,115,0:02:05,3
ID2947,Jim,21-Feb-21,Feb,10:22,Admin Support,Y,Y,29,0:01:30,4
ID2948,Joe,21-Feb-21,Feb,10:22,Payment related,Y,Y,16,0:02:10,4
ID2949,Martha,21-Feb-21,Feb,11:06,Technical Support,Y,N,26,0:03:45,3
ID2950,Becky,21-Feb-21,Feb,11:06,Technical Support,Y,Y,71,0:03:49,1
ID2951,Joe,21-Feb-21,Feb,11:08,Streaming,Y,Y,109,0:04:31,4
ID2952,Joe,21-Feb-21,Feb,11:08,Technical Support,Y,Y,102,0:03:50,5
ID2953,Joe,21-Feb-21,Feb,11:12,Payment related,Y,Y,115,0:00:37,4
ID2954,Diane,21-Feb-21,Feb,11:12,Technical Support,Y,Y,48,0:02:27,4
ID2955,Dan,21-Feb-21,Feb,11:35,Streaming,Y,Y,41,0:04:27,5
ID2956,Greg,21-Feb-21,Feb,11:35,Technical Support,Y,Y,97,0:03:10,4
ID2957,Martha,21-Feb-21,Feb,11:42,Payment related,Y,N,39,0:03:22,3
ID2958,Becky,21-Feb-21,Feb,11:42,Admin Support,N,N,0,0:00:00,0
ID2959,Jim,21-Feb-21,Feb,11:54,Payment related,Y,Y,73,0:01:13,3
ID2960,Dan,21-Feb-21,Feb,11:54,Contract related,Y,Y,25,0:01:06,1
ID2961,Becky,21-Feb-21,Feb,12:21,Streaming,Y,Y,84,0:03:49,3
ID2962,Becky,21-Feb-21,Feb,12:21,Technical Support,Y,Y,99,0:02:35,5
ID2963,Jim,21-Feb-21,Feb,12:25,Streaming,Y,Y,108,0:05:28,3
ID2964,Greg,21-Feb-21,Feb,12:25,Payment related,Y,Y,80,0:02:17,4
ID2965,Becky,21-Feb-21,Feb,12:57,Payment related,Y,Y,77,0:01:15,4
ID2966,Stewart,21-Feb-21,Feb,12:57,Admin Support,Y,Y,14,0:01:31,5
ID2967,Stewart,21-Feb-21,Feb,13:14,Technical Support,Y,N,69,0:05:10,5
ID2968,Jim,21-Feb-21,Feb,13:14,Contract related,Y,Y,91,0:00:53,3
ID2969,Greg,21-Feb-21,Feb,13:35,Payment related,N,N,0,0:00:00,0
ID2970,Becky,21-Feb-21,Feb,13:35,Payment related,Y,Y,125,0:03:09,1
ID2971,Becky,21-Feb-21,Feb,13:56,Streaming,Y,Y,25,0:06:00,4
ID2972,Dan,21-Feb-21,Feb,13:56,Payment related,Y,Y,60,0:04:45,4
ID2973,Becky,21-Feb-21,Feb,13:59,Technical Support,Y,N,97,0:04:40,3
ID2974,Dan,21-Feb-21,Feb,13:59,Admin Support,Y,Y,41,0:04:56,1
ID2975,Stewart,21-Feb-21,Feb,14:29,Payment related,N,N,0,0:00:00,0
ID2976,Greg,21-Feb-21,Feb,14:29,Streaming,Y,Y,47,0:06:59,4
ID2977,Becky,21-Feb-21,Feb,14:47,Contract related,N,N,0,0:00:00,0
ID2978,Jim,21-Feb-21,Feb,14:47,Streaming,Y,Y,82,0:06:34,5
ID2979,Greg,21-Feb-21,Feb,14:58,Admin Support,Y,Y,94,0:04:43,4
ID2980,Becky,21-Feb-21,Feb,14:58,Contract related,Y,Y,43,0:04:43,4
ID2981,Stewart,21-Feb-21,Feb,15:10,Technical Support,Y,Y,27,0:04:07,1
ID2982,Joe,21-Feb-21,Feb,15:10,Technical Support,Y,N,15,0:02:51,3
ID2983,Jim,21-Feb-21,Feb,15:44,Technical Support,Y,Y,21,0:01:22,4
ID2984,Dan,21-Feb-21,Feb,15:44,Technical Support,Y,Y,30,0:01:46,5
ID2985,Diane,21-Feb-21,Feb,15:46,Admin Support,Y,N,106,0:02:10,1
ID2986,Jim,21-Feb-21,Feb,15:46,Admin Support,Y,Y,56,0:05:21,3
ID2987,Dan,21-Feb-21,Feb,16:23,Payment related,Y,Y,100,0:06:33,5
ID2988,Diane,21-Feb-21,Feb,16:23,Streaming,Y,Y,48,0:05:46,3
ID2989,Jim,21-Feb-21,Feb,16:59,Streaming,Y,Y,74,0:03:37,5
ID2990,Stewart,21-Feb-21,Feb,16:59,Admin Support,Y,Y,100,0:04:00,1
ID2991,Diane,21-Feb-21,Feb,17:19,Payment related,Y,N,90,0:02:43,3
ID2992,Becky,21-Feb-21,Feb,17:19,Technical Support,N,N,0,0:00:00,0
ID2993,Dan,21-Feb-21,Feb,17:21,Payment related,Y,Y,43,0:06:20,5
ID2994,Joe,21-Feb-21,Feb,17:21,Payment related,Y,Y,68,0:05:13,4
ID2995,Jim,21-Feb-21,Feb,17:49,Streaming,N,N,0,0:00:00,0
ID2996,Diane,21-Feb-21,Feb,17:49,Admin Support,Y,Y,65,0:05:18,1
ID2997,Greg,22-Feb-21,Feb,9:04,Admin Support,Y,Y,125,0:01:58,5
ID2998,Joe,22-Feb-21,Feb,9:04,Admin Support,Y,Y,62,0:05:13,4
ID2999,Jim,22-Feb-21,Feb,9:44,Payment related,Y,Y,24,0:02:10,3
ID3000,Becky,22-Feb-21,Feb,9:44,Streaming,N,N,0,0:00:00,0
ID3001,Jim,22-Feb-21,Feb,11:12,Streaming,Y,Y,41,0:02:17,4
ID3002,Becky,22-Feb-21,Feb,11:12,Streaming,Y,Y,81,0:01:53,3
ID3003,Diane,22-Feb-21,Feb,11:13,Technical Support,Y,Y,21,0:05:28,5
ID3004,Joe,22-Feb-21,Feb,11:13,Admin Support,N,N,0,0:00:00,0
ID3005,Jim,22-Feb-21,Feb,11:29,Streaming,N,N,0,0:00:00,0
ID3006,Jim,22-Feb-21,Feb,11:29,Contract related,Y,Y,42,0:04:28,4
ID3007,Greg,22-Feb-21,Feb,11:58,Streaming,Y,Y,79,0:05:21,5
ID3008,Greg,22-Feb-21,Feb,11:58,Technical Support,Y,Y,120,0:04:53,4
ID3009,Dan,22-Feb-21,Feb,12:04,Admin Support,Y,Y,10,0:02:34,4
ID3010,Jim,22-Feb-21,Feb,12:04,Streaming,Y,Y,21,0:05:05,1
ID3011,Diane,22-Feb-21,Feb,13:01,Technical Support,Y,N,16,0:03:35,5
ID3012,Joe,22-Feb-21,Feb,13:01,Payment related,Y,Y,34,0:06:19,5
ID3013,Diane,22-Feb-21,Feb,13:19,Contract related,Y,Y,116,0:06:53,1
ID3014,Greg,22-Feb-21,Feb,13:19,Admin Support,Y,Y,28,0:06:25,2
ID3015,Martha,22-Feb-21,Feb,13:30,Technical Support,Y,Y,75,0:02:33,3
ID3016,Martha,22-Feb-21,Feb,13:30,Payment related,N,N,0,0:00:00,0
ID3017,Joe,22-Feb-21,Feb,14:06,Payment related,Y,N,29,0:03:34,2
ID3018,Jim,22-Feb-21,Feb,14:06,Technical Support,N,N,0,0:00:00,0
ID3019,Becky,22-Feb-21,Feb,14:32,Technical Support,N,N,0,0:00:00,0
ID3020,Dan,22-Feb-21,Feb,14:32,Technical Support,Y,Y,118,0:02:11,4
ID3021,Dan,22-Feb-21,Feb,14:32,Admin Support,Y,Y,87,0:05:04,3
ID3022,Diane,22-Feb-21,Feb,14:32,Streaming,Y,N,100,0:06:45,3
ID3023,Becky,22-Feb-21,Feb,15:12,Admin Support,Y,Y,114,0:05:05,2
ID3024,Stewart,22-Feb-21,Feb,15:12,Technical Support,Y,Y,69,0:00:35,4
ID3025,Jim,22-Feb-21,Feb,15:18,Admin Support,Y,Y,112,0:01:59,3
ID3026,Dan,22-Feb-21,Feb,15:18,Technical Support,N,N,0,0:00:00,0
ID3027,Stewart,22-Feb-21,Feb,15:37,Streaming,Y,Y,48,0:01:54,3
ID3028,Becky,22-Feb-21,Feb,15:37,Payment related,Y,Y,92,0:01:26,2
ID3029,Jim,22-Feb-21,Feb,15:37,Streaming,Y,Y,102,0:06:34,4
ID3030,Martha,22-Feb-21,Feb,15:37,Technical Support,Y,Y,16,0:06:31,3
ID3031,Joe,22-Feb-21,Feb,15:41,Technical Support,Y,Y,58,0:02:53,5
ID3032,Becky,22-Feb-21,Feb,15:41,Contract related,Y,Y,87,0:01:42,5
ID3033,Joe,22-Feb-21,Feb,15:48,Contract related,Y,Y,88,0:01:17,4
ID3034,Dan,22-Feb-21,Feb,15:48,Admin Support,Y,Y,59,0:03:42,3
ID3035,Jim,22-Feb-21,Feb,16:26,Streaming,Y,Y,11,0:03:15,3
ID3036,Joe,22-Feb-21,Feb,16:26,Technical Support,Y,Y,75,0:06:33,3
ID3037,Greg,22-Feb-21,Feb,16:39,Admin Support,Y,Y,64,0:06:37,3
ID3038,Becky,22-Feb-21,Feb,16:39,Streaming,Y,Y,95,0:05:16,1
ID3039,Martha,22-Feb-21,Feb,16:55,Technical Support,Y,Y,94,0:05:02,4
ID3040,Greg,22-Feb-21,Feb,16:55,Payment related,N,N,0,0:00:00,0
ID3041,Joe,22-Feb-21,Feb,17:03,Contract related,N,N,0,0:00:00,0
ID3042,Becky,22-Feb-21,Feb,17:03,Admin Support,N,N,0,0:00:00,0
ID3043,Dan,22-Feb-21,Feb,17:09,Contract related,N,N,0,0:00:00,0
ID3044,Diane,22-Feb-21,Feb,17:09,Contract related,Y,Y,41,0:02:08,3
ID3045,Diane,22-Feb-21,Feb,17:19,Admin Support,Y,Y,38,0:03:48,3
ID3046,Martha,22-Feb-21,Feb,17:19,Streaming,Y,Y,33,0:01:42,5
ID3047,Dan,23-Feb-21,Feb,9:02,Technical Support,Y,Y,49,0:01:01,3
ID3048,Dan,23-Feb-21,Feb,9:02,Streaming,Y,Y,97,0:00:46,5
ID3049,Becky,23-Feb-21,Feb,9:23,Payment related,Y,Y,23,0:02:53,3
ID3050,Joe,23-Feb-21,Feb,9:23,Technical Support,Y,Y,60,0:06:16,3
ID3051,Martha,23-Feb-21,Feb,9:43,Technical Support,Y,Y,48,0:06:24,2
ID3052,Diane,23-Feb-21,Feb,9:43,Contract related,Y,Y,28,0:01:45,4
ID3053,Martha,23-Feb-21,Feb,10:24,Technical Support,Y,Y,104,0:05:43,4
ID3054,Greg,23-Feb-21,Feb,10:24,Contract related,Y,Y,115,0:01:23,4
ID3055,Becky,23-Feb-21,Feb,10:43,Admin Support,Y,N,89,0:01:52,3
ID3056,Martha,23-Feb-21,Feb,10:43,Contract related,N,N,0,0:00:00,0
ID3057,Stewart,23-Feb-21,Feb,10:49,Technical Support,Y,Y,111,0:04:17,3
ID3058,Jim,23-Feb-21,Feb,10:49,Payment related,Y,Y,17,0:06:18,5
ID3059,Diane,23-Feb-21,Feb,11:22,Technical Support,Y,Y,112,0:01:03,3
ID3060,Stewart,23-Feb-21,Feb,11:22,Streaming,Y,N,100,0:04:25,5
ID3061,Becky,23-Feb-21,Feb,12:01,Payment related,N,N,0,0:00:00,0
ID3062,Diane,23-Feb-21,Feb,12:01,Admin Support,Y,Y,40,0:04:13,3
ID3063,Martha,23-Feb-21,Feb,12:41,Contract related,N,N,0,0:00:00,0
ID3064,Becky,23-Feb-21,Feb,12:41,Admin Support,Y,Y,29,0:01:10,3
ID3065,Jim,23-Feb-21,Feb,12:59,Admin Support,Y,N,39,0:06:33,4
ID3066,Diane,23-Feb-21,Feb,12:59,Payment related,Y,Y,41,0:01:18,3
ID3067,Stewart,23-Feb-21,Feb,13:26,Streaming,N,N,0,0:00:00,0
ID3068,Martha,23-Feb-21,Feb,13:26,Technical Support,N,N,0,0:00:00,0
ID3069,Becky,23-Feb-21,Feb,13:37,Admin Support,Y,Y,56,0:00:37,5
ID3070,Diane,23-Feb-21,Feb,13:37,Streaming,Y,Y,76,0:02:16,1
ID3071,Greg,23-Feb-21,Feb,13:45,Admin Support,Y,N,36,0:01:06,3
ID3072,Jim,23-Feb-21,Feb,13:45,Streaming,Y,Y,111,0:01:42,3
ID3073,Becky,23-Feb-21,Feb,14:28,Payment related,Y,Y,17,0:03:04,4
ID3074,Diane,23-Feb-21,Feb,14:28,Payment related,Y,Y,121,0:03:23,5
ID3075,Stewart,23-Feb-21,Feb,14:34,Payment related,Y,Y,69,0:06:05,4
ID3076,Jim,23-Feb-21,Feb,14:34,Contract related,Y,Y,111,0:03:27,3
ID3077,Martha,23-Feb-21,Feb,14:38,Technical Support,N,N,0,0:00:00,0
ID3078,Jim,23-Feb-21,Feb,14:38,Technical Support,Y,Y,86,0:04:38,3
ID3079,Dan,23-Feb-21,Feb,14:48,Payment related,Y,Y,77,0:06:53,4
ID3080,Jim,23-Feb-21,Feb,14:48,Contract related,Y,Y,70,0:04:48,3
ID3081,Greg,23-Feb-21,Feb,14:54,Streaming,Y,Y,82,0:01:26,3
ID3082,Joe,23-Feb-21,Feb,14:54,Payment related,N,N,0,0:00:00,0
ID3083,Becky,23-Feb-21,Feb,15:21,Contract related,Y,Y,69,0:02:17,1
ID3084,Jim,23-Feb-21,Feb,15:21,Technical Support,N,N,0,0:00:00,0
ID3085,Joe,23-Feb-21,Feb,15:30,Contract related,Y,Y,56,0:01:22,1
ID3086,Greg,23-Feb-21,Feb,15:30,Contract related,Y,Y,95,0:06:09,1
ID3087,Jim,23-Feb-21,Feb,15:34,Admin Support,N,N,0,0:00:00,0
ID3088,Greg,23-Feb-21,Feb,15:34,Streaming,Y,Y,13,0:06:06,3
ID3089,Joe,23-Feb-21,Feb,15:47,Payment related,Y,Y,52,0:04:59,4
ID3090,Joe,23-Feb-21,Feb,15:47,Technical Support,Y,N,40,0:05:52,4
ID3091,Greg,23-Feb-21,Feb,16:40,Admin Support,N,N,0,0:00:00,0
ID3092,Martha,23-Feb-21,Feb,16:40,Contract related,Y,Y,124,0:06:43,5
ID3093,Greg,23-Feb-21,Feb,16:55,Payment related,Y,Y,99,0:06:44,4
ID3094,Becky,23-Feb-21,Feb,16:55,Streaming,Y,Y,99,0:06:38,4
ID3095,Diane,23-Feb-21,Feb,17:11,Payment related,Y,Y,86,0:04:26,4
ID3096,Joe,23-Feb-21,Feb,17:11,Technical Support,Y,Y,118,0:00:53,2
ID3097,Martha,23-Feb-21,Feb,17:24,Contract related,Y,Y,50,0:06:23,4
ID3098,Martha,23-Feb-21,Feb,17:24,Admin Support,N,N,0,0:00:00,0
ID3099,Becky,23-Feb-21,Feb,17:29,Streaming,Y,Y,52,0:03:34,1
ID3100,Diane,23-Feb-21,Feb,17:29,Technical Support,Y,Y,34,0:04:46,4
ID3101,Greg,24-Feb-21,Feb,9:36,Payment related,Y,Y,37,0:03:48,3
ID3102,Dan,24-Feb-21,Feb,9:36,Admin Support,Y,Y,75,0:03:01,4
ID3103,Dan,24-Feb-21,Feb,12:59,Technical Support,Y,Y,85,0:01:13,2
ID3104,Diane,24-Feb-21,Feb,12:59,Admin Support,Y,Y,25,0:04:23,3
ID3105,Stewart,24-Feb-21,Feb,13:00,Admin Support,N,N,0,0:00:00,0
ID3106,Dan,24-Feb-21,Feb,13:00,Contract related,N,N,0,0:00:00,0
ID3107,Joe,24-Feb-21,Feb,13:17,Streaming,Y,Y,70,0:00:48,4
ID3108,Diane,24-Feb-21,Feb,13:17,Technical Support,Y,Y,103,0:03:26,4
ID3109,Stewart,24-Feb-21,Feb,13:35,Payment related,Y,Y,71,0:06:57,5
ID3110,Becky,24-Feb-21,Feb,13:35,Technical Support,Y,Y,51,0:01:11,4
ID3111,Jim,24-Feb-21,Feb,13:49,Payment related,Y,Y,103,0:00:32,5
ID3112,Joe,24-Feb-21,Feb,13:49,Payment related,Y,Y,98,0:02:55,5
ID3113,Greg,24-Feb-21,Feb,13:58,Payment related,Y,Y,65,0:03:24,2
ID3114,Dan,24-Feb-21,Feb,13:58,Admin Support,Y,Y,104,0:04:59,4
ID3115,Jim,24-Feb-21,Feb,14:24,Payment related,Y,Y,82,0:04:46,2
ID3116,Martha,24-Feb-21,Feb,14:24,Payment related,Y,Y,26,0:02:52,4
ID3117,Diane,24-Feb-21,Feb,14:34,Payment related,Y,N,84,0:03:36,3
ID3118,Greg,24-Feb-21,Feb,14:34,Technical Support,Y,Y,106,0:05:43,4
ID3119,Joe,24-Feb-21,Feb,14:41,Admin Support,Y,Y,92,0:01:42,4
ID3120,Joe,24-Feb-21,Feb,14:41,Admin Support,N,N,0,0:00:00,0
ID3121,Becky,24-Feb-21,Feb,15:17,Contract related,Y,Y,122,0:03:01,1
ID3122,Becky,24-Feb-21,Feb,15:17,Contract related,Y,Y,92,0:02:44,4
ID3123,Diane,24-Feb-21,Feb,15:21,Payment related,N,N,0,0:00:00,0
ID3124,Jim,24-Feb-21,Feb,15:21,Streaming,Y,Y,61,0:04:25,5
ID3125,Martha,24-Feb-21,Feb,15:28,Technical Support,Y,Y,27,0:01:56,5
ID3126,Becky,24-Feb-21,Feb,15:28,Technical Support,Y,Y,68,0:01:48,1
ID3127,Diane,24-Feb-21,Feb,15:41,Technical Support,N,N,0,0:00:00,0
ID3128,Greg,24-Feb-21,Feb,15:41,Technical Support,Y,Y,59,0:00:42,4
ID3129,Joe,24-Feb-21,Feb,16:07,Payment related,N,N,0,0:00:00,0
ID3130,Joe,24-Feb-21,Feb,16:07,Technical Support,Y,Y,110,0:05:50,4
ID3131,Jim,24-Feb-21,Feb,16:23,Technical Support,Y,Y,23,0:02:20,4
ID3132,Diane,24-Feb-21,Feb,16:23,Contract related,Y,Y,60,0:06:09,5
ID3133,Stewart,24-Feb-21,Feb,16:37,Payment related,Y,Y,89,0:02:27,3
ID3134,Martha,24-Feb-21,Feb,16:37,Admin Support,Y,Y,48,0:04:06,3
ID3135,Joe,24-Feb-21,Feb,16:42,Admin Support,Y,Y,52,0:04:55,5
ID3136,Jim,24-Feb-21,Feb,16:42,Payment related,Y,Y,49,0:03:19,1
ID3137,Becky,24-Feb-21,Feb,16:48,Technical Support,Y,Y,33,0:04:39,2
ID3138,Jim,24-Feb-21,Feb,16:48,Technical Support,Y,Y,108,0:04:19,4
ID3139,Jim,24-Feb-21,Feb,17:13,Payment related,N,N,0,0:00:00,0
ID3140,Joe,24-Feb-21,Feb,17:13,Payment related,Y,Y,21,0:04:56,5
ID3141,Martha,24-Feb-21,Feb,17:16,Contract related,Y,Y,23,0:03:49,5
